0.074	0.805	0.199	0.631	0.170	0.013	2
0.711	0.882	0.289	0.690	0.283	0.329	2
0.235	0.909	0.129	0.679	0.268	0.300	2
0.348	0.979	0.177	0.917	0.087	0.189	2
0.005	0.940	0.227	0.879	0.226	0.456	2
0.935	0.936	0.207	0.575	0.156	0.029	2
0.027	0.984	0.237	0.984	0.181	0.023	2
0.967	0.881	0.145	0.771	0.269	0.236	2
0.698	0.820	0.295	0.563	0.179	0.241	2
0.984	0.898	0.165	0.845	0.054	0.428	2
0.380	0.934	0.184	0.711	0.150	0.223	2
0.007	0.990	0.128	0.675	0.283	0.087	2
0.756	0.977	0.218	0.723	0.231	0.078	2
0.685	0.862	0.268	0.576	0.177	0.094	2
0.913	0.909	0.163	0.915	0.161	0.386	2
0.972	0.817	0.207	0.758	0.286	0.173	2
0.077	0.934	0.234	0.697	0.227	0.075	2
0.083	0.869	0.271	0.845	0.097	0.289	2
0.875	0.839	0.196	0.620	0.047	0.080	2
0.303	0.860	0.267	0.571	0.132	0.014	2
0.699	0.889	0.233	0.813	0.218	0.310	2
0.388	0.867	0.217	0.997	0.206	0.370	2
0.994	0.913	0.298	0.648	0.072	0.355	2
0.996	0.941	0.255	0.790	0.100	0.451	2
0.384	0.943	0.241	0.678	0.006	0.335	2
0.985	0.975	0.283	0.920	0.083	0.283	2
0.153	0.885	0.286	0.511	0.149	0.052	2
0.188	0.874	0.235	0.655	0.129	0.170	2
0.653	0.952	0.237	0.997	0.116	0.154	2
0.128	0.818	0.161	0.595	0.055	0.004	2
0.790	0.951	0.223	0.963	0.117	0.225	2
0.667	0.929	0.253	0.825	0.010	0.059	2
0.760	0.921	0.176	0.915	0.084	0.467	2
0.601	0.804	0.108	0.556	0.146	0.332	2
0.789	0.838	0.106	0.655	0.164	0.023	2
0.134	0.947	0.266	0.636	0.085	0.335	2
0.748	0.817	0.234	0.765	0.055	0.250	2
0.141	0.854	0.125	0.979	0.058	0.223	2
0.728	0.841	0.291	0.810	0.026	0.405	2
0.680	0.956	0.210	0.793	0.204	0.025	2
0.058	0.901	0.290	0.798	0.008	0.496	2
0.646	0.864	0.185	0.508	0.105	0.176	2
0.842	0.848	0.152	0.542	0.003	0.311	2
0.759	0.887	0.280	0.587	0.193	0.001	2
0.633	0.812	0.247	0.575	0.291	0.485	2
0.065	0.892	0.235	0.730	0.008	0.006	2
0.194	0.916	0.297	0.697	0.099	0.150	2
0.176	0.831	0.141	0.572	0.109	0.390	2
0.730	0.947	0.225	0.553	0.298	0.472	2
0.640	0.902	0.297	0.583	0.232	0.082	2
0.974	0.968	0.232	0.929	0.106	0.147	2
0.191	0.893	0.103	0.668	0.209	0.087	2
0.655	0.932	0.266	0.901	0.141	0.386	2
0.354	0.966	0.154	0.561	0.179	0.133	2
0.623	0.969	0.112	0.904	0.048	0.227	2
0.932	0.802	0.132	0.734	0.268	0.006	2
0.701	0.966	0.187	0.823	0.246	0.060	2
0.364	0.901	0.231	0.927	0.137	0.099	2
0.221	0.897	0.170	0.541	0.152	0.286	2
0.102	0.873	0.211	0.903	0.242	0.146	2
0.322	0.860	0.121	0.561	0.054	0.059	2
0.690	0.955	0.216	0.579	0.087	0.417	2
0.084	0.833	0.286	0.818	0.078	0.264	2
0.385	0.914	0.211	0.844	0.107	0.114	2
0.682	0.823	0.165	0.995	0.044	0.423	2
0.162	0.961	0.241	0.685	0.079	0.443	2
0.005	0.915	0.241	0.700	0.010	0.017	2
0.661	0.874	0.170	0.829	0.149	0.422	2
0.850	0.836	0.131	0.799	0.221	0.086	2
0.942	0.867	0.223	0.583	0.007	0.308	2
0.919	0.879	0.184	0.601	0.090	0.261	2
0.245	0.837	0.202	0.783	0.190	0.153	2
0.671	0.975	0.153	0.784	0.300	0.477	2
0.903	0.826	0.226	0.700	0.229	0.008	2
0.080	0.833	0.100	0.535	0.053	0.094	2
0.936	0.881	0.134	0.543	0.058	0.229	2
0.864	0.950	0.145	0.831	0.282	0.055	2
0.616	0.992	0.246	0.798	0.188	0.234	2
0.837	0.866	0.241	0.796	0.069	0.219	2
0.212	0.836	0.192	0.890	0.211	0.070	2
0.734	0.880	0.196	0.667	0.132	0.275	2
0.702	0.991	0.274	0.599	0.127	0.014	2
0.305	0.947	0.101	0.951	0.159	0.387	2
0.772	0.863	0.173	0.763	0.150	0.371	2
0.343	0.986	0.211	0.597	0.214	0.170	2
0.043	0.857	0.184	0.861	0.095	0.429	2
0.728	0.831	0.151	0.842	0.192	0.002	2
0.244	0.857	0.120	0.676	0.165	0.195	2
0.122	0.818	0.155	0.916	0.244	0.349	2
0.169	0.868	0.279	0.957	0.068	0.278	2
0.610	0.962	0.172	0.818	0.264	0.226	2
0.311	0.999	0.166	0.941	0.098	0.197	2
0.279	0.969	0.252	0.864	0.083	0.320	2
0.035	0.879	0.135	0.849	0.046	0.221	2
0.397	0.869	0.285	0.706	0.148	0.391	2
0.050	0.804	0.270	0.976	0.199	0.361	2
0.716	0.822	0.300	0.713	0.237	0.166	2
0.836	0.872	0.201	0.917	0.112	0.087	2
0.211	0.817	0.246	0.769	0.144	0.088	2
0.816	0.967	0.243	0.901	0.155	0.420	2
0.275	0.961	0.298	0.528	0.217	0.422	2
0.233	0.843	0.140	0.615	0.163	0.180	2
0.231	0.858	0.129	0.656	0.217	0.391	2
0.385	0.906	0.140	0.641	0.020	0.494	2
0.643	0.859	0.275	0.646	0.172	0.094	2
0.338	0.866	0.109	0.551	0.202	0.213	2
0.138	0.867	0.184	0.676	0.049	0.364	2
0.652	0.948	0.134	0.662	0.092	0.495	2
0.206	0.967	0.147	0.509	0.278	0.421	2
0.650	0.900	0.115	0.673	0.121	0.253	2
0.260	0.880	0.291	0.835	0.218	0.083	2
0.841	0.850	0.238	0.755	0.070	0.319	2
0.962	0.942	0.175	0.775	0.098	0.261	2
0.001	0.984	0.298	0.925	0.188	0.092	2
0.968	0.805	0.192	0.729	0.194	0.008	2
0.373	0.851	0.225	0.785	0.114	0.146	2
0.358	0.840	0.263	0.983	0.166	0.455	2
0.301	0.834	0.146	0.901	0.150	0.499	2
0.202	0.890	0.134	0.998	0.095	0.314	2
0.898	0.916	0.263	0.910	0.038	0.145	2
0.725	0.947	0.239	0.918	0.272	0.067	2
0.261	0.846	0.290	0.803	0.212	0.300	2
0.776	0.999	0.152	0.616	0.255	0.392	2
0.892	0.955	0.138	0.605	0.265	0.101	2
0.065	0.870	0.162	0.918	0.120	0.380	2
0.652	0.922	0.140	0.835	0.166	0.268	2
0.690	0.837	0.186	0.846	0.143	0.194	2
0.157	0.843	0.229	0.699	0.039	0.397	2
0.672	0.925	0.244	0.878	0.115	0.274	2
0.839	0.965	0.174	0.623	0.103	0.483	2
0.828	0.630	0.098	0.311	0.042	0.272	3
0.178	0.675	0.061	0.573	0.142	0.188	3
0.316	0.730	0.031	0.473	0.153	0.433	3
0.205	0.538	0.067	0.559	0.432	0.383	3
0.042	0.627	0.004	0.471	0.170	0.251	3
0.096	0.712	0.003	0.410	0.042	0.228	3
0.881	0.663	0.032	0.355	0.468	0.300	3
0.872	0.748	0.070	0.387	0.469	0.412	3
0.253	0.725	0.013	0.202	0.048	0.287	3
0.080	0.520	0.094	0.546	0.273	0.028	3
0.681	0.756	0.056	0.344	0.464	0.269	3
0.644	0.554	0.038	0.497	0.084	0.184	3
0.218	0.757	0.054	0.448	0.218	0.265	3
0.503	0.638	0.073	0.356	0.141	0.445	3
0.132	0.598	0.088	0.331	0.048	0.485	3
0.946	0.553	0.007	0.542	0.002	0.239	3
0.003	0.526	0.091	0.239	0.139	0.248	3
0.422	0.600	0.090	0.201	0.398	0.080	3
0.510	0.582	0.099	0.597	0.031	0.437	3
0.086	0.689	0.043	0.512	0.431	0.446	3
0.394	0.655	0.039	0.453	0.319	0.112	3
0.655	0.776	0.043	0.439	0.410	0.354	3
0.620	0.514	0.093	0.491	0.202	0.182	3
0.058	0.541	0.019	0.541	0.030	0.125	3
0.431	0.572	0.097	0.494	0.495	0.278	3
0.122	0.728	0.005	0.547	0.438	0.008	3
0.956	0.504	0.041	0.555	0.360	0.203	3
0.891	0.740	0.007	0.419	0.345	0.229	3
0.121	0.564	0.085	0.502	0.337	0.043	3
0.334	0.535	0.016	0.284	0.399	0.218	3
0.048	0.768	0.089	0.212	0.080	0.248	3
0.053	0.732	0.029	0.229	0.392	0.087	3
0.642	0.532	0.029	0.246	0.257	0.149	3
0.139	0.798	0.060	0.572	0.105	0.118	3
0.916	0.655	0.001	0.373	0.124	0.074	3
0.641	0.792	0.031	0.414	0.215	0.307	3
0.598	0.734	0.026	0.333	0.045	0.359	3
0.104	0.710	0.036	0.261	0.112	0.140	3
0.821	0.579	0.064	0.474	0.012	0.202	3
0.353	0.665	0.080	0.494	0.329	0.070	3
0.130	0.592	0.073	0.261	0.174	0.428	3
0.151	0.559	0.005	0.214	0.411	0.226	3
0.752	0.710	0.096	0.313	0.424	0.349	3
0.510	0.796	0.095	0.528	0.134	0.175	3
0.938	0.709	0.060	0.362	0.235	0.470	3
0.324	0.703	0.072	0.309	0.347	0.078	3
0.317	0.572	0.003	0.377	0.200	0.403	3
0.591	0.754	0.059	0.352	0.464	0.322	3
0.534	0.712	0.046	0.366	0.107	0.386	3
0.791	0.533	0.019	0.585	0.265	0.244	3
0.990	0.729	0.083	0.452	0.348	0.358	3
0.054	0.674	0.086	0.485	0.103	0.225	3
0.278	0.619	0.075	0.219	0.061	0.084	3
0.475	0.710	0.021	0.317	0.491	0.454	3
0.890	0.677	0.096	0.390	0.088	0.302	3
0.429	0.785	0.018	0.331	0.177	0.309	3
0.999	0.605	0.094	0.499	0.156	0.412	3
0.922	0.639	0.094	0.463	0.416	0.258	3
0.513	0.570	0.020	0.226	0.087	0.160	3
0.925	0.771	0.099	0.571	0.015	0.332	3
0.273	0.704	0.093	0.260	0.384	0.287	3
0.273	0.634	0.064	0.262	0.037	0.127	3
0.125	0.731	0.061	0.534	0.164	0.009	3
0.053	0.502	0.037	0.374	0.130	0.416	3
0.657	0.577	0.070	0.242	0.159	0.189	3
0.476	0.561	0.059	0.427	0.474	0.325	3
0.734	0.748	0.021	0.400	0.364	0.427	3
0.015	0.731	0.056	0.515	0.163	0.111	3
0.440	0.736	0.082	0.276	0.364	0.254	3
0.093	0.677	0.045	0.308	0.059	0.457	3
0.819	0.640	0.006	0.500	0.446	0.441	3
0.838	0.631	0.096	0.441	0.197	0.194	3
0.720	0.693	0.062	0.240	0.306	0.380	3
0.336	0.516	0.090	0.469	0.275	0.251	3
0.271	0.657	0.034	0.478	0.414	0.284	3
0.524	0.532	0.010	0.566	0.024	0.092	3
0.868	0.687	0.082	0.371	0.035	0.345	3
0.191	0.752	0.098	0.261	0.396	0.233	3
0.205	0.537	0.005	0.294	0.399	0.286	3
0.690	0.581	0.086	0.425	0.038	0.393	3
0.682	0.504	0.013	0.501	0.126	0.074	3
0.767	0.779	0.055	0.440	0.333	0.101	3
0.598	0.637	0.097	0.541	0.270	0.340	3
0.455	0.526	0.062	0.592	0.066	0.052	3
0.795	0.685	0.003	0.230	0.137	0.337	3
0.223	0.668	0.094	0.582	0.310	0.202	3
0.917	0.513	0.033	0.416	0.029	0.042	3
0.570	0.798	0.031	0.370	0.080	0.041	3
0.141	0.698	0.078	0.580	0.090	0.239	3
0.907	0.695	0.045	0.379	0.124	0.181	3
0.189	0.518	0.029	0.520	0.113	0.172	3
0.031	0.653	0.058	0.575	0.336	0.273	3
0.544	0.716	0.037	0.570	0.431	0.042	3
0.572	0.648	0.050	0.356	0.343	0.444	3
0.185	0.637	0.098	0.582	0.416	0.380	3
0.683	0.592	0.044	0.404	0.145	0.312	3
0.729	0.520	0.083	0.242	0.081	0.439	3
0.795	0.655	0.043	0.479	0.468	0.254	3
0.652	0.787	0.098	0.300	0.415	0.498	3
0.542	0.759	0.010	0.323	0.066	0.457	3
0.324	0.524	0.040	0.573	0.266	0.055	3
0.967	0.509	0.040	0.421	0.151	0.363	3
0.781	0.541	0.030	0.362	0.425	0.074	3
0.854	0.609	0.095	0.569	0.477	0.435	3
0.656	0.702	0.017	0.414	0.495	0.056	3
0.466	0.556	0.075	0.525	0.245	0.233	3
0.347	0.552	0.022	0.461	0.158	0.310	3
0.117	0.677	0.085	0.582	0.061	0.068	3
0.397	0.743	0.033	0.294	0.136	0.390	3
0.912	0.683	0.080	0.257	0.038	0.021	3
0.190	0.508	0.078	0.365	0.346	0.258	3
0.573	0.790	0.018	0.375	0.420	0.392	3
0.373	0.673	0.022	0.212	0.191	0.278	3
0.583	0.627	0.006	0.579	0.189	0.102	3
0.995	0.518	0.047	0.246	0.340	0.190	3
0.919	0.522	0.026	0.562	0.105	0.329	3
0.101	0.633	0.064	0.269	0.481	0.252	3
0.409	0.694	0.015	0.427	0.462	0.082	3
0.527	0.619	0.062	0.547	0.219	0.253	3
0.216	0.560	0.024	0.243	0.004	0.161	3
0.839	0.679	0.025	0.262	0.083	0.090	3
0.126	0.541	0.012	0.333	0.038	0.314	3
0.778	0.659	0.054	0.567	0.049	0.083	3
0.269	0.747	0.041	0.466	0.155	0.141	3
0.244	0.656	0.096	0.489	0.489	0.193	3
0.486	0.676	0.072	0.380	0.250	0.108	3
0.692	0.798	0.026	0.262	0.092	0.219	3
0.944	0.513	0.059	0.271	0.165	0.247	3
0.907	0.571	0.062	0.489	0.080	0.028	3
0.633	0.582	0.098	0.513	0.258	0.421	3
0.419	0.514	0.053	0.239	0.344	0.264	3
0.195	0.613	0.016	0.432	0.043	0.166	3
0.358	0.743	0.055	0.563	0.128	0.399	3
0.020	0.654	0.019	0.210	0.276	0.452	3
0.260	0.725	0.049	0.232	0.458	0.372	3
0.778	0.631	0.062	0.501	0.384	0.256	3
0.324	0.522	0.045	0.203	0.164	0.445	3
0.487	0.515	0.093	0.539	0.108	0.179	3
0.760	0.763	0.099	0.450	0.185	0.253	3
0.906	0.619	0.007	0.476	0.470	0.330	3
0.315	0.707	0.002	0.471	0.191	0.368	3
0.369	0.757	0.094	0.577	0.354	0.017	3
0.613	0.644	0.061	0.267	0.122	0.035	3
0.346	0.586	0.072	0.491	0.463	0.258	3
0.840	0.795	0.019	0.260	0.320	0.034	3
0.760	0.502	0.089	0.254	0.298	0.385	3
0.322	0.538	0.091	0.466	0.176	0.426	3
0.690	0.643	0.049	0.450	0.013	0.483	3
0.809	0.548	0.070	0.483	0.063	0.217	3
0.298	0.701	0.037	0.577	0.090	0.108	3
0.804	0.530	0.016	0.499	0.256	0.250	3
0.812	0.784	0.030	0.405	0.205	0.191	3
0.937	0.748	0.066	0.306	0.099	0.358	3
0.100	0.612	0.062	0.297	0.477	0.191	3
0.353	0.512	0.004	0.362	0.367	0.072	3
0.744	0.549	0.044	0.203	0.416	0.486	3
0.199	0.502	0.015	0.481	0.007	0.377	3
0.708	0.502	0.087	0.580	0.451	0.143	3
0.670	0.766	0.064	0.366	0.376	0.218	3
0.476	0.698	0.039	0.598	0.252	0.060	3
0.661	0.792	0.099	0.507	0.041	0.147	3
0.176	0.595	0.031	0.543	0.316	0.142	3
0.871	0.518	0.098	0.592	0.351	0.156	3
0.422	0.703	0.071	0.552	0.400	0.457	3
0.217	0.686	0.039	0.447	0.170	0.424	3
0.667	0.752	0.094	0.216	0.296	0.463	3
0.673	0.571	0.085	0.316	0.011	0.312	3
0.549	0.629	0.012	0.321	0.307	0.172	3
0.079	0.576	0.097	0.359	0.222	0.097	3
0.172	0.640	0.004	0.395	0.426	0.204	3
0.184	0.554	0.058	0.589	0.432	0.015	3
0.414	0.753	0.067	0.459	0.255	0.434	3
0.038	0.779	0.033	0.343	0.101	0.290	3
0.242	0.539	0.082	0.531	0.115	0.001	3
0.983	0.637	0.022	0.454	0.297	0.407	3
0.609	0.763	0.076	0.524	0.025	0.164	3
0.840	0.739	0.036	0.382	0.168	0.437	3
0.828	0.595	0.056	0.341	0.359	0.005	3
0.414	0.510	0.010	0.599	0.088	0.262	3
0.350	0.717	0.037	0.219	0.449	0.205	3
0.213	0.504	0.078	0.371	0.004	0.113	3
0.627	0.619	0.033	0.485	0.240	0.052	3
0.301	0.516	0.076	0.312	0.254	0.291	3
0.226	0.661	0.074	0.570	0.291	0.072	3
0.357	0.576	0.063	0.499	0.391	0.495	3
0.534	0.777	0.001	0.563	0.458	0.070	3
0.490	0.586	0.077	0.545	0.001	0.136	3
0.327	0.640	0.037	0.450	0.020	0.056	3
0.969	0.749	0.076	0.215	0.489	0.472	3
0.080	0.632	0.031	0.423	0.262	0.393	3
0.919	0.523	0.098	0.358	0.496	0.386	3
0.272	0.540	0.011	0.263	0.154	0.192	3
0.092	0.782	0.056	0.493	0.288	0.039	3
0.979	0.638	0.093	0.403	0.285	0.273	3
0.146	0.733	0.005	0.530	0.380	0.045	3
0.866	0.759	0.073	0.299	0.491	0.178	3
0.366	0.685	0.037	0.269	0.064	0.251	3
0.151	0.680	0.011	0.296	0.408	0.013	3
0.516	0.787	0.044	0.238	0.121	0.055	3
0.394	0.584	0.006	0.572	0.161	0.482	3
0.467	0.601	0.036	0.349	0.167	0.107	3
0.843	0.528	0.016	0.490	0.389	0.272	3
0.400	0.779	0.022	0.365	0.359	0.057	3
0.790	0.527	0.088	0.248	0.057	0.001	3
0.822	0.621	0.090	0.247	0.123	0.395	3
0.720	0.537	0.077	0.438	0.144	0.192	3
0.197	0.607	0.029	0.348	0.034	0.221	3
0.177	0.547	0.088	0.475	0.338	0.250	3
0.877	0.656	0.061	0.281	0.133	0.121	3
0.046	0.711	0.013	0.528	0.169	0.174	3
0.020	0.784	0.084	0.335	0.182	0.097	3
0.533	0.557	0.058	0.533	0.302	0.184	3
0.501	0.561	0.062	0.568	0.182	0.299	3
0.329	0.528	0.026	0.308	0.228	0.185	3
0.265	0.671	0.038	0.541	0.450	0.062	3
0.470	0.696	0.090	0.501	0.078	0.393	3
0.323	0.788	0.077	0.241	0.107	0.488	3
0.046	0.773	0.097	0.533	0.061	0.177	3
0.481	0.577	0.038	0.597	0.461	0.073	3
0.372	0.720	0.074	0.569	0.189	0.026	3
0.062	0.597	0.073	0.339	0.097	0.077	3
0.321	0.637	0.038	0.583	0.476	0.259	3
0.237	0.774	0.046	0.563	0.332	0.030	3
0.397	0.633	0.096	0.386	0.174	0.417	3
0.159	0.570	0.042	0.304	0.196	0.478	3
0.684	0.785	0.000	0.532	0.329	0.438	3
0.910	0.723	0.076	0.209	0.229	0.223	3
0.082	0.562	0.038	0.380	0.078	0.040	3
0.272	0.598	0.095	0.506	0.045	0.470	3
0.270	0.687	0.070	0.410	0.006	0.334	3
0.590	0.698	0.084	0.429	0.004	0.436	3
0.541	0.661	0.084	0.234	0.252	0.001	3
0.443	0.535	0.014	0.550	0.198	0.100	3
0.088	0.770	0.010	0.527	0.180	0.424	3
0.519	0.572	0.017	0.395	0.056	0.387	3
0.522	0.679	0.041	0.246	0.013	0.448	3
0.985	0.545	0.036	0.396	0.479	0.140	3
0.226	0.545	0.022	0.423	0.175	0.479	3
0.759	0.789	0.020	0.524	0.205	0.367	3
0.798	0.736	0.020	0.585	0.360	0.360	3
0.415	0.676	0.014	0.215	0.467	0.248	3
0.120	0.708	0.043	0.503	0.477	0.489	3
0.024	0.737	0.061	0.241	0.473	0.490	3
0.646	0.701	0.058	0.342	0.045	0.339	3
0.978	0.753	0.085	0.240	0.341	0.095	3
0.246	0.506	0.002	0.508	0.489	0.006	3
0.854	0.600	0.091	0.441	0.316	0.166	3
0.418	0.750	0.047	0.396	0.450	0.133	3
0.576	0.557	0.041	0.329	0.401	0.345	3
0.875	0.652	0.098	0.304	0.283	0.430	3
0.559	0.554	0.088	0.218	0.444	0.469	3
0.435	0.650	0.023	0.203	0.317	0.238	3
0.160	0.643	0.080	0.280	0.264	0.001	3
0.737	0.793	0.065	0.527	0.230	0.427	3
0.636	0.533	0.035	0.354	0.023	0.242	3
0.712	0.512	0.027	0.323	0.018	0.078	3
0.890	0.606	0.079	0.443	0.297	0.258	3
0.739	0.785	0.056	0.364	0.498	0.268	3
0.569	0.575	0.023	0.553	0.155	0.393	3
0.258	0.695	0.024	0.585	0.187	0.353	3
0.632	0.706	0.036	0.254	0.021	0.127	3
0.092	0.636	0.051	0.212	0.038	0.003	3
0.215	0.639	0.089	0.315	0.163	0.442	3
0.940	0.755	0.076	0.316	0.135	0.301	3
0.589	0.510	0.042	0.432	0.328	0.216	3
0.482	0.686	0.058	0.297	0.327	0.019	3
0.197	0.637	0.036	0.215	0.352	0.039	3
0.164	0.679	0.070	0.334	0.118	0.225	3
0.124	0.604	0.001	0.272	0.463	0.180	3
0.134	0.682	0.093	0.397	0.207	0.156	3
0.994	0.626	0.081	0.497	0.496	0.260	3
0.872	0.538	0.059	0.517	0.139	0.271	3
0.103	0.591	0.014	0.379	0.385	0.490	3
0.919	0.633	0.025	0.339	0.348	0.174	3
0.661	0.564	0.028	0.348	0.491	0.155	3
0.588	0.758	0.087	0.469	0.099	0.054	3
0.283	0.775	0.070	0.464	0.203	0.266	3
0.852	0.766	0.037	0.226	0.446	0.481	3
0.353	0.616	0.084	0.556	0.165	0.101	3
0.527	0.783	0.071	0.473	0.222	0.386	3
0.593	0.596	0.036	0.351	0.043	0.082	3
0.610	0.617	0.055	0.258	0.402	0.182	3
0.112	0.655	0.036	0.325	0.439	0.178	3
0.994	0.595	0.087	0.469	0.335	0.435	3
0.330	0.770	0.023	0.422	0.301	0.242	3
0.947	0.720	0.013	0.508	0.357	0.110	3
0.563	0.717	0.075	0.337	0.082	0.384	3
0.586	0.595	0.074	0.446	0.164	0.324	3
0.605	0.550	0.078	0.248	0.391	0.175	3
0.116	0.799	0.073	0.311	0.085	0.137	3
0.490	0.592	0.028	0.247	0.489	0.147	3
0.935	0.573	0.053	0.568	0.471	0.262	3
0.583	0.795	0.026	0.220	0.182	0.204	3
0.675	0.749	0.029	0.233	0.365	0.181	3
0.447	0.747	0.043	0.504	0.001	0.205	3
0.983	0.625	0.030	0.245	0.472	0.437	3
0.332	0.540	0.059	0.344	0.486	0.091	3
0.303	0.574	0.048	0.468	0.071	0.461	3
0.858	0.540	0.022	0.466	0.424	0.060	3
0.049	0.671	0.013	0.257	0.080	0.049	3
0.336	0.586	0.053	0.411	0.055	0.354	3
0.485	0.630	0.022	0.446	0.371	0.161	3
0.275	0.557	0.009	0.513	0.020	0.328	3
0.169	0.717	0.089	0.550	0.172	0.433	3
0.988	0.753	0.055	0.299	0.174	0.012	3
0.198	0.570	0.059	0.487	0.020	0.308	3
0.734	0.671	0.086	0.340	0.392	0.436	3
0.469	0.740	0.020	0.398	0.189	0.416	3
0.608	0.581	0.073	0.418	0.078	0.006	3
0.967	0.594	0.016	0.480	0.365	0.274	3
0.397	0.524	0.001	0.505	0.264	0.247	3
0.553	0.692	0.063	0.560	0.495	0.104	3
0.807	0.744	0.055	0.467	0.027	0.204	3
0.900	0.565	0.047	0.249	0.333	0.451	3
0.902	0.771	0.072	0.430	0.339	0.312	3
0.167	0.561	0.019	0.338	0.072	0.490	3
0.251	0.741	0.057	0.300	0.008	0.476	3
0.598	0.727	0.049	0.345	0.248	0.276	3
0.117	0.537	0.023	0.542	0.497	0.070	3
0.619	0.524	0.065	0.534	0.216	0.340	3
0.137	0.765	0.009	0.478	0.155	0.010	3
0.032	0.641	0.095	0.556	0.489	0.388	3
0.221	0.678	0.027	0.322	0.242	0.454	3
0.721	0.695	0.034	0.240	0.068	0.476	3
0.926	0.757	0.053	0.503	0.106	0.105	3
0.784	0.540	0.006	0.272	0.120	0.343	3
0.302	0.645	0.096	0.574	0.426	0.477	3
0.221	0.640	0.033	0.248	0.394	0.189	3
0.164	0.515	0.008	0.505	0.134	0.346	3
0.253	0.641	0.002	0.576	0.217	0.439	3
0.911	0.798	0.030	0.280	0.408	0.497	3
0.009	0.710	0.026	0.414	0.183	0.135	3
0.433	0.599	0.072	0.592	0.028	0.170	3
0.709	0.680	0.016	0.422	0.286	0.304	3
0.446	0.002	0.980	0.683	0.538	0.994	4
0.510	0.045	0.733	0.384	0.409	0.702	4
0.548	0.012	0.926	0.126	0.443	0.959	4
0.463	0.055	0.969	0.724	0.410	0.563	4
0.568	0.052	0.755	0.696	0.256	0.798	4
0.465	0.022	0.934	0.211	0.365	0.943	4
0.583	0.034	0.855	0.401	0.574	0.927	4
0.496	0.019	0.872	0.710	0.371	0.982	4
0.437	0.003	0.789	0.396	0.552	0.853	4
0.454	0.051	0.773	0.600	0.215	0.826	4
0.565	0.013	0.949	0.453	0.345	0.693	4
0.436	0.006	0.998	0.431	0.592	0.655	4
0.458	0.009	0.813	0.511	0.240	0.723	4
0.486	0.008	0.864	0.151	0.286	0.647	4
0.485	0.057	0.792	0.421	0.425	0.540	4
0.416	0.049	0.783	0.129	0.369	0.888	4
0.454	0.057	0.887	0.117	0.479	0.654	4
0.472	0.000	0.725	0.732	0.413	0.583	4
0.409	0.001	0.914	0.277	0.402	0.518	4
0.533	0.004	0.758	0.161	0.254	0.578	4
0.542	0.027	0.914	0.345	0.372	0.645	4
0.402	0.035	0.942	0.719	0.569	0.508	4
0.468	0.014	0.973	0.425	0.498	0.642	4
0.522	0.053	0.771	0.768	0.257	0.518	4
0.594	0.028	0.832	0.551	0.569	0.620	4
0.417	0.044	0.794	0.708	0.486	0.790	4
0.572	0.058	0.719	0.434	0.496	0.569	4
0.435	0.010	0.709	0.112	0.201	0.660	4
0.593	0.054	0.715	0.225	0.205	0.877	4
0.419	0.021	0.998	0.171	0.317	0.938	4
0.433	0.054	0.763	0.490	0.246	0.789	4
0.469	0.034	0.948	0.321	0.534	0.505	4
0.596	0.059	0.937	0.491	0.595	0.662	4
0.535	0.031	0.907	0.131	0.502	0.571	4
0.573	0.008	0.795	0.574	0.227	0.940	4
0.590	0.024	0.766	0.641	0.393	0.934	4
0.516	0.046	0.898	0.626	0.410	0.808	4
0.569	0.045	0.852	0.510	0.251	0.824	4
0.433	0.015	0.831	0.222	0.345	0.537	4
0.414	0.047	0.801	0.372	0.217	0.870	4
0.542	0.013	0.812	0.595	0.355	0.516	4
0.439	0.012	0.930	0.553	0.237	0.916	4
0.529	0.005	0.886	0.500	0.424	0.988	4
0.476	0.003	0.717	0.164	0.314	0.848	4
0.488	0.010	0.992	0.471	0.279	0.985	4
0.467	0.029	0.773	0.441	0.309	0.752	4
0.481	0.039	0.891	0.214	0.382	0.913	4
0.452	0.056	0.739	0.180	0.468	0.632	4
0.416	0.006	0.916	0.409	0.531	0.709	4
0.405	0.008	0.736	0.242	0.402	0.519	4
0.567	0.021	0.912	0.246	0.555	0.908	4
0.575	0.016	0.751	0.152	0.203	0.704	4
0.503	0.049	0.720	0.777	0.287	0.896	4
0.543	0.017	0.813	0.262	0.469	0.906	4
0.522	0.019	0.939	0.664	0.338	0.517	4
0.500	0.010	0.968	0.200	0.581	0.518	4
0.408	0.003	0.978	0.161	0.488	0.592	4
0.519	0.053	0.858	0.696	0.204	0.665	4
0.541	0.034	0.750	0.661	0.234	0.799	4
0.555	0.053	0.742	0.779	0.554	0.582	4
0.412	0.051	0.853	0.314	0.281	0.694	4
0.458	0.033	0.958	0.101	0.586	0.879	4
0.486	0.024	0.756	0.324	0.464	0.507	4
0.551	0.045	0.845	0.276	0.548	0.529	4
0.466	0.016	0.833	0.694	0.421	0.698	4
0.550	0.054	0.905	0.729	0.212	0.910	4
0.584	0.013	0.906	0.628	0.221	0.509	4
0.564	0.006	0.846	0.174	0.494	0.980	4
0.557	0.029	0.991	0.425	0.327	0.621	4
0.416	0.051	0.752	0.282	0.248	0.651	4
0.502	0.031	0.797	0.310	0.553	0.727	4
0.584	0.053	0.978	0.559	0.393	0.607	4
0.590	0.040	0.818	0.480	0.443	0.671	4
0.458	0.034	0.958	0.210	0.359	0.794	4
